Local time,Open,High,Low,Close,Volume
01.08.2024 12:27:14.000 GMT+0100,1.27702,1.27705,1.27702,1.27705,1.8
01.08.2024 12:27:16.000 GMT+0100,1.27704,1.27704,1.27704,1.27704,1.8
01.08.2024 12:27:17.000 GMT+0100,1.27702,1.27702,1.27702,1.27702,0.9
01.08.2024 12:27:21.000 GMT+0100,1.27703,1.27703,1.27695,1.27695,3.6
01.08.2024 12:27:23.000 GMT+0100,1.27695,1.27695,1.27695,1.27695,0.9
01.08.2024 12:27:26.000 GMT+0100,1.27694,1.27694,1.27694,1.27694,0.9
01.08.2024 12:27:30.000 GMT+0100,1.27698,1.27701,1.27698,1.27701,3.6
01.08.2024 12:27:31.000 GMT+0100,1.27698,1.27700,1.27697,1.27700,3.6
01.08.2024 12:27:32.000 GMT+0100,1.27700,1.27700,1.27700,1.27700,0.9
01.08.2024 12:27:34.000 GMT+0100,1.27696,1.27698,1.27696,1.27698,1.8
01.08.2024 12:27:35.000 GMT+0100,1.27696,1.27696,1.27696,1.27696,0.9
01.08.2024 12:27:39.000 GMT+0100,1.27695,1.27695,1.27695,1.27695,1.8
01.08.2024 12:27:43.000 GMT+0100,1.27695,1.27695,1.27694,1.27694,2.7000000000000006
01.08.2024 12:27:44.000 GMT+0100,1.27696,1.27696,1.27696,1.27696,1.8
01.08.2024 12:27:46.000 GMT+0100,1.27693,1.27693,1.27692,1.27692,1.8
01.08.2024 12:27:48.000 GMT+0100,1.27691,1.27691,1.27691,1.27691,0.9
01.08.2024 12:27:53.000 GMT+0100,1.27687,1.27687,1.27684,1.27684,5.400000000000001
01.08.2024 12:28:00.000 GMT+0100,1.27683,1.27683,1.27683,1.27683,0.9
01.08.2024 12:28:02.000 GMT+0100,1.27683,1.27683,1.27683,1.27683,0.9
01.08.2024 12:28:03.000 GMT+0100,1.27683,1.27683,1.27683,1.27683,1.8
01.08.2024 12:28:06.000 GMT+0100,1.27683,1.27684,1.27683,1.27684,2.7000000000000006
01.08.2024 12:28:07.000 GMT+0100,1.27682,1.27683,1.27681,1.27683,2.7000000000000006
01.08.2024 12:28:08.000 GMT+0100,1.27682,1.27683,1.27681,1.27683,4.5
01.08.2024 12:28:09.000 GMT+0100,1.27681,1.27683,1.27681,1.27683,3.6
01.08.2024 12:28:10.000 GMT+0100,1.27681,1.27682,1.27681,1.27682,4.500000000000001
01.08.2024 12:28:11.000 GMT+0100,1.27683,1.27683,1.27683,1.27683,1.8
01.08.2024 12:28:14.000 GMT+0100,1.27681,1.27681,1.27681,1.27681,0.9
01.08.2024 12:28:15.000 GMT+0100,1.27682,1.27682,1.27682,1.27682,0.9
01.08.2024 12:28:16.000 GMT+0100,1.27681,1.27681,1.27680,1.27680,2.7000000000000006
01.08.2024 12:28:17.000 GMT+0100,1.27680,1.27681,1.27680,1.27681,1.8
01.08.2024 12:28:18.000 GMT+0100,1.27677,1.27677,1.27675,1.27675,1.8
01.08.2024 12:28:20.000 GMT+0100,1.27674,1.27674,1.27674,1.27674,0.9
01.08.2024 12:28:21.000 GMT+0100,1.27673,1.27673,1.27672,1.27672,1.8
01.08.2024 12:28:22.000 GMT+0100,1.27668,1.27668,1.27662,1.27662,3.6
01.08.2024 12:28:23.000 GMT+0100,1.27661,1.27661,1.27661,1.27661,2.7000000000000006
01.08.2024 12:28:24.000 GMT+0100,1.27660,1.27660,1.27660,1.27660,0.9
01.08.2024 12:28:27.000 GMT+0100,1.27655,1.27655,1.27655,1.27655,2.7000000000000006
01.08.2024 12:28:28.000 GMT+0100,1.27656,1.27658,1.27655,1.27658,4.5
01.08.2024 12:28:30.000 GMT+0100,1.27654,1.27654,1.27654,1.27654,1.8
01.08.2024 12:28:31.000 GMT+0100,1.27655,1.27655,1.27649,1.27649,4.5
01.08.2024 12:28:32.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 12:28:33.000 GMT+0100,1.27652,1.27652,1.27651,1.27651,1.8
01.08.2024 12:28:34.000 GMT+0100,1.27652,1.27652,1.27649,1.27649,1.8
01.08.2024 12:28:36.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 12:28:38.000 GMT+0100,1.27650,1.27651,1.27650,1.27651,2.7000000000000006
01.08.2024 12:28:39.000 GMT+0100,1.27651,1.27651,1.27650,1.27650,2.7000000000000006
01.08.2024 12:28:40.000 GMT+0100,1.27649,1.27649,1.27649,1.27649,0.9
01.08.2024 12:28:43.000 GMT+0100,1.27651,1.27651,1.27651,1.27651,0.9
01.08.2024 12:28:44.000 GMT+0100,1.27652,1.27657,1.27651,1.27657,4.5
01.08.2024 12:28:45.000 GMT+0100,1.27656,1.27660,1.27655,1.27660,3.6
01.08.2024 12:28:46.000 GMT+0100,1.27660,1.27660,1.27660,1.27660,0.9
01.08.2024 12:28:48.000 GMT+0100,1.27656,1.27657,1.27656,1.27657,1.8
01.08.2024 12:28:49.000 GMT+0100,1.27654,1.27654,1.27652,1.27652,4.5
01.08.2024 12:28:51.000 GMT+0100,1.27654,1.27654,1.27654,1.27654,1.8
01.08.2024 12:28:52.000 GMT+0100,1.27657,1.27657,1.27657,1.27657,0.9
01.08.2024 12:28:53.000 GMT+0100,1.27656,1.27656,1.27656,1.27656,0.9
01.08.2024 12:29:02.000 GMT+0100,1.27654,1.27654,1.27654,1.27654,0.9900000000000001
01.08.2024 12:29:05.000 GMT+0100,1.27656,1.27662,1.27656,1.27662,6.75
01.08.2024 12:29:13.000 GMT+0100,1.27661,1.27661,1.27656,1.27656,2.1600000000000006
01.08.2024 12:29:14.000 GMT+0100,1.27657,1.27661,1.27657,1.27661,2.0100000000000002
01.08.2024 12:29:17.000 GMT+0100,1.27663,1.27663,1.27663,1.27663,0.9900000000000001
01.08.2024 12:29:18.000 GMT+0100,1.27665,1.27665,1.27665,1.27665,1.1099999999999999
01.08.2024 12:29:19.000 GMT+0100,1.27667,1.27675,1.27667,1.27673,2.4599999999999995
01.08.2024 12:29:20.000 GMT+0100,1.27673,1.27673,1.27673,1.27673,0.12
01.08.2024 12:29:22.000 GMT+0100,1.27674,1.27674,1.27674,1.27674,0.9
01.08.2024 12:29:23.000 GMT+0100,1.27675,1.27678,1.27675,1.27678,1.5899999999999996
01.08.2024 12:29:26.000 GMT+0100,1.27679,1.27679,1.27679,1.27679,0.12
01.08.2024 12:29:30.000 GMT+0100,1.27677,1.27677,1.27675,1.27675,0.24
01.08.2024 12:29:31.000 GMT+0100,1.27674,1.27676,1.27674,1.27676,1.35
01.08.2024 12:29:34.000 GMT+0100,1.27676,1.27676,1.27673,1.27675,1.2299999999999998
01.08.2024 12:29:35.000 GMT+0100,1.27679,1.27679,1.27676,1.27677,2.13
01.08.2024 12:29:36.000 GMT+0100,1.27676,1.27676,1.27676,1.27676,0.24
01.08.2024 12:29:37.000 GMT+0100,1.27676,1.27676,1.27675,1.27675,0.24
01.08.2024 12:29:38.000 GMT+0100,1.27677,1.27677,1.27677,1.27677,0.12
01.08.2024 12:29:39.000 GMT+0100,1.27675,1.27675,1.27674,1.27674,1.1099999999999999
01.08.2024 12:29:40.000 GMT+0100,1.27676,1.27676,1.27674,1.27676,2.1
01.08.2024 12:29:41.000 GMT+0100,1.27674,1.27676,1.27674,1.27676,0.48
01.08.2024 12:29:45.000 GMT+0100,1.27674,1.27674,1.27674,1.27674,0.12
01.08.2024 12:29:50.000 GMT+0100,1.27674,1.27678,1.27674,1.27675,5.49
01.08.2024 12:29:54.000 GMT+0100,1.27674,1.27674,1.27674,1.27674,0.9
01.08.2024 12:29:57.000 GMT+0100,1.27672,1.27673,1.27670,1.27673,4.5
01.08.2024 12:29:58.000 GMT+0100,1.27674,1.27674,1.27671,1.27671,2.7000000000000006
01.08.2024 12:29:59.000 GMT+0100,1.27671,1.27672,1.27671,1.27671,2.7000000000000006
01.08.2024 12:30:00.000 GMT+0100,1.27671,1.27671,1.27670,1.27670,1.8
01.08.2024 12:30:02.000 GMT+0100,1.27669,1.27669,1.27666,1.27666,2.7000000000000006
01.08.2024 12:30:04.000 GMT+0100,1.27669,1.27671,1.27669,1.27671,3.6
01.08.2024 12:30:07.000 GMT+0100,1.27669,1.27670,1.27669,1.27670,2.7000000000000006
01.08.2024 12:30:10.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,0.9
01.08.2024 12:30:11.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,0.9
01.08.2024 12:30:16.000 GMT+0100,1.27670,1.27670,1.27666,1.27666,3.6
01.08.2024 12:30:17.000 GMT+0100,1.27664,1.27669,1.27664,1.27669,3.6
01.08.2024 12:30:22.000 GMT+0100,1.27667,1.27667,1.27667,1.27667,1.8
01.08.2024 12:30:24.000 GMT+0100,1.27664,1.27664,1.27664,1.27664,0.9
01.08.2024 12:30:25.000 GMT+0100,1.27667,1.27670,1.27667,1.27670,9
01.08.2024 12:30:27.000 GMT+0100,1.27669,1.27669,1.27668,1.27668,1.8
01.08.2024 12:30:30.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,1.8
01.08.2024 12:30:42.000 GMT+0100,1.27669,1.27669,1.27669,1.27669,1.8
01.08.2024 12:30:48.000 GMT+0100,1.27671,1.27671,1.27671,1.27671,0.9
01.08.2024 12:30:55.000 GMT+0100,1.27669,1.27670,1.27667,1.27669,5.4
01.08.2024 12:30:56.000 GMT+0100,1.27666,1.27671,1.27666,1.27671,2.7000000000000006
01.08.2024 12:31:06.000 GMT+0100,1.27673,1.27677,1.27673,1.27677,2.7000000000000006
01.08.2024 12:31:07.000 GMT+0100,1.27684,1.27690,1.27683,1.27690,13.5
01.08.2024 12:31:08.000 GMT+0100,1.27690,1.27691,1.27690,1.27691,1.8
01.08.2024 12:31:09.000 GMT+0100,1.27692,1.27692,1.27692,1.27692,0.9
01.08.2024 12:31:11.000 GMT+0100,1.27693,1.27693,1.27693,1.27693,0.9
01.08.2024 12:31:15.000 GMT+0100,1.27685,1.27686,1.27685,1.27686,3.6
01.08.2024 12:31:17.000 GMT+0100,1.27693,1.27693,1.27693,1.27693,6.75
01.08.2024 12:31:18.000 GMT+0100,1.27693,1.27693,1.27693,1.27693,0.9
01.08.2024 12:31:19.000 GMT+0100,1.27693,1.27693,1.27693,1.27693,1.8
01.08.2024 12:31:28.000 GMT+0100,1.27692,1.27699,1.27692,1.27699,3.6
01.08.2024 12:31:29.000 GMT+0100,1.27699,1.27699,1.27699,1.27699,0.9
01.08.2024 12:31:30.000 GMT+0100,1.27699,1.27701,1.27699,1.27701,2.7000000000000006
01.08.2024 12:31:31.000 GMT+0100,1.27702,1.27702,1.27702,1.27702,0.9
01.08.2024 12:31:38.000 GMT+0100,1.27708,1.27714,1.27708,1.27714,11.34
01.08.2024 12:31:39.000 GMT+0100,1.27714,1.27715,1.27714,1.27714,2.7000000000000006
01.08.2024 12:31:40.000 GMT+0100,1.27713,1.27713,1.27708,1.27711,3.6
01.08.2024 12:31:41.000 GMT+0100,1.27712,1.27712,1.27712,1.27712,0.9
01.08.2024 12:31:42.000 GMT+0100,1.27712,1.27712,1.27710,1.27710,1.8
01.08.2024 12:31:43.000 GMT+0100,1.27710,1.27710,1.27710,1.27710,0.9
01.08.2024 12:31:44.000 GMT+0100,1.27711,1.27716,1.27711,1.27716,3.6
01.08.2024 12:31:45.000 GMT+0100,1.27715,1.27715,1.27715,1.27715,1.8
01.08.2024 12:31:47.000 GMT+0100,1.27721,1.27724,1.27721,1.27724,2.7000000000000006
01.08.2024 12:31:48.000 GMT+0100,1.27724,1.27736,1.27724,1.27736,6.3
01.08.2024 12:31:49.000 GMT+0100,1.27736,1.27736,1.27736,1.27736,1.8
01.08.2024 12:31:51.000 GMT+0100,1.27736,1.27736,1.27734,1.27734,1.8
01.08.2024 12:31:52.000 GMT+0100,1.27735,1.27735,1.27735,1.27735,1.8
01.08.2024 12:31:53.000 GMT+0100,1.27732,1.27732,1.27732,1.27732,0.9
01.08.2024 12:31:57.000 GMT+0100,1.27730,1.27730,1.27725,1.27725,1.8
01.08.2024 12:32:12.000 GMT+0100,1.27723,1.27723,1.27722,1.27722,2.7000000000000006
01.08.2024 12:32:30.000 GMT+0100,1.27723,1.27723,1.27723,1.27723,1.8
01.08.2024 12:32:31.000 GMT+0100,1.27723,1.27724,1.27723,1.27724,2.7000000000000006
01.08.2024 12:32:32.000 GMT+0100,1.27719,1.27722,1.27719,1.27722,6.75
01.08.2024 12:32:33.000 GMT+0100,1.27722,1.27722,1.27722,1.27722,2.7000000000000006
01.08.2024 12:32:38.000 GMT+0100,1.27719,1.27720,1.27719,1.27720,1.8
01.08.2024 12:32:40.000 GMT+0100,1.27721,1.27721,1.27721,1.27721,1.8
01.08.2024 12:32:42.000 GMT+0100,1.27720,1.27720,1.27720,1.27720,1.8
01.08.2024 12:32:43.000 GMT+0100,1.27720,1.27720,1.27718,1.27718,3.6
01.08.2024 12:32:46.000 GMT+0100,1.27717,1.27717,1.27717,1.27717,1.8
01.08.2024 12:32:48.000 GMT+0100,1.27719,1.27724,1.27719,1.27724,1.8
01.08.2024 12:32:49.000 GMT+0100,1.27730,1.27731,1.27730,1.27731,4.62
01.08.2024 12:32:50.000 GMT+0100,1.27734,1.27734,1.27734,1.27734,5.4
01.08.2024 12:32:51.000 GMT+0100,1.27731,1.27731,1.27731,1.27731,0.9
01.08.2024 12:32:52.000 GMT+0100,1.27733,1.27734,1.27733,1.27734,2.7000000000000006
01.08.2024 12:32:55.000 GMT+0100,1.27739,1.27739,1.27739,1.27739,1.8
01.08.2024 12:32:57.000 GMT+0100,1.27739,1.27739,1.27738,1.27739,2.7000000000000006
01.08.2024 12:32:59.000 GMT+0100,1.27738,1.27738,1.27738,1.27738,0.9
01.08.2024 12:33:01.000 GMT+0100,1.27743,1.27752,1.27743,1.27751,5.4
01.08.2024 12:33:02.000 GMT+0100,1.27749,1.27753,1.27749,1.27753,1.8
01.08.2024 12:33:03.000 GMT+0100,1.27754,1.27754,1.27754,1.27754,0.9
01.08.2024 12:33:05.000 GMT+0100,1.27761,1.27761,1.27760,1.27760,3.1500000000000004
01.08.2024 12:33:06.000 GMT+0100,1.27762,1.27764,1.27762,1.27764,1.8
01.08.2024 12:33:07.000 GMT+0100,1.27762,1.27762,1.27762,1.27762,1.8
01.08.2024 12:33:08.000 GMT+0100,1.27767,1.27769,1.27764,1.27769,8.1
01.08.2024 12:33:09.000 GMT+0100,1.27769,1.27773,1.27769,1.27772,4.05
01.08.2024 12:33:10.000 GMT+0100,1.27774,1.27776,1.27774,1.27775,3.6
01.08.2024 12:33:11.000 GMT+0100,1.27776,1.27776,1.27776,1.27776,0.9
01.08.2024 12:33:12.000 GMT+0100,1.27775,1.27775,1.27775,1.27775,1.8
01.08.2024 12:33:17.000 GMT+0100,1.27775,1.27776,1.27775,1.27776,1.8
01.08.2024 12:33:18.000 GMT+0100,1.27776,1.27776,1.27775,1.27775,1.8
01.08.2024 12:33:20.000 GMT+0100,1.27775,1.27775,1.27775,1.27775,0.9
01.08.2024 12:33:21.000 GMT+0100,1.27776,1.27780,1.27776,1.27777,8.1
01.08.2024 12:33:26.000 GMT+0100,1.27775,1.27775,1.27775,1.27775,0.9
01.08.2024 12:33:27.000 GMT+0100,1.27772,1.27775,1.27772,1.27775,4.500000000000001
01.08.2024 12:33:28.000 GMT+0100,1.27773,1.27773,1.27773,1.27773,1.8
01.08.2024 12:33:31.000 GMT+0100,1.27772,1.27773,1.27772,1.27773,1.8
01.08.2024 12:33:32.000 GMT+0100,1.27774,1.27775,1.27774,1.27775,2.7000000000000006
01.08.2024 12:33:34.000 GMT+0100,1.27775,1.27777,1.27775,1.27776,2.7000000000000006
01.08.2024 12:33:35.000 GMT+0100,1.27775,1.27775,1.27766,1.27771,8.549999999999999
01.08.2024 12:33:36.000 GMT+0100,1.27773,1.27773,1.27769,1.27769,5.8500000000000005
01.08.2024 12:33:37.000 GMT+0100,1.27768,1.27768,1.27768,1.27768,0.45
01.08.2024 12:33:38.000 GMT+0100,1.27769,1.27769,1.27769,1.27769,0.45
01.08.2024 12:33:39.000 GMT+0100,1.27769,1.27769,1.27766,1.27766,4.05
01.08.2024 12:33:40.000 GMT+0100,1.27766,1.27766,1.27766,1.27766,0.9
01.08.2024 12:33:42.000 GMT+0100,1.27765,1.27765,1.27765,1.27765,0.9
01.08.2024 12:33:43.000 GMT+0100,1.27764,1.27770,1.27764,1.27770,12.15
01.08.2024 12:33:44.000 GMT+0100,1.27770,1.27771,1.27770,1.27771,1.02
01.08.2024 12:33:46.000 GMT+0100,1.27770,1.27770,1.27769,1.27769,3.1500000000000004
01.08.2024 12:33:48.000 GMT+0100,1.27768,1.27768,1.27768,1.27768,1.35
01.08.2024 12:33:49.000 GMT+0100,1.27768,1.27768,1.27768,1.27768,0.9
01.08.2024 12:33:50.000 GMT+0100,1.27767,1.27767,1.27767,1.27767,7.6499999999999995
01.08.2024 12:33:51.000 GMT+0100,1.27767,1.27767,1.27767,1.27767,0.9
01.08.2024 12:33:52.000 GMT+0100,1.27766,1.27766,1.27765,1.27765,1.8
01.08.2024 12:33:54.000 GMT+0100,1.27767,1.27767,1.27767,1.27767,0.9
01.08.2024 12:33:55.000 GMT+0100,1.27765,1.27765,1.27765,1.27765,0.9
01.08.2024 12:33:57.000 GMT+0100,1.27768,1.27768,1.27768,1.27768,0.9
01.08.2024 12:33:58.000 GMT+0100,1.27767,1.27767,1.27766,1.27766,8.549999999999999
01.08.2024 12:33:59.000 GMT+0100,1.27766,1.27766,1.27766,1.27766,0.9
01.08.2024 12:34:00.000 GMT+0100,1.27765,1.27765,1.27765,1.27765,0.9
01.08.2024 12:34:02.000 GMT+0100,1.27765,1.27765,1.27757,1.27757,2.7000000000000006
01.08.2024 12:34:04.000 GMT+0100,1.27757,1.27759,1.27757,1.27757,5.4
01.08.2024 12:34:06.000 GMT+0100,1.27759,1.27764,1.27759,1.27764,12.15
01.08.2024 12:34:07.000 GMT+0100,1.27765,1.27765,1.27765,1.27765,4.95
01.08.2024 12:34:12.000 GMT+0100,1.27767,1.27767,1.27767,1.27767,11.249999999999998
01.08.2024 12:34:13.000 GMT+0100,1.27773,1.27774,1.27773,1.27774,1.3500000000000003
01.08.2024 12:34:14.000 GMT+0100,1.27777,1.27778,1.27776,1.27776,8.1
01.08.2024 12:34:17.000 GMT+0100,1.27778,1.27786,1.27778,1.27786,13.5
01.08.2024 12:34:18.000 GMT+0100,1.27787,1.27787,1.27787,1.27787,0.9
01.08.2024 12:34:21.000 GMT+0100,1.27786,1.27786,1.27784,1.27784,1.8
01.08.2024 12:34:22.000 GMT+0100,1.27786,1.27786,1.27786,1.27786,5.85
01.08.2024 12:34:23.000 GMT+0100,1.27786,1.27797,1.27786,1.27796,15.75
01.08.2024 12:34:25.000 GMT+0100,1.27796,1.27796,1.27789,1.27791,4.5
01.08.2024 12:34:26.000 GMT+0100,1.27791,1.27792,1.27791,1.27792,3.6
01.08.2024 12:34:27.000 GMT+0100,1.27791,1.27791,1.27785,1.27791,16.2
01.08.2024 12:34:28.000 GMT+0100,1.27792,1.27792,1.27792,1.27792,2.7000000000000006
01.08.2024 12:34:30.000 GMT+0100,1.27794,1.27796,1.27794,1.27796,4.95
01.08.2024 12:34:31.000 GMT+0100,1.27794,1.27794,1.27794,1.27794,0.9
01.08.2024 12:34:32.000 GMT+0100,1.27788,1.27788,1.27785,1.27785,2.7000000000000006
01.08.2024 12:34:33.000 GMT+0100,1.27793,1.27799,1.27793,1.27795,12.149999999999999
01.08.2024 12:34:34.000 GMT+0100,1.27796,1.27796,1.27796,1.27796,1.8
01.08.2024 12:34:35.000 GMT+0100,1.27795,1.27795,1.27795,1.27795,0.9
01.08.2024 12:34:39.000 GMT+0100,1.27794,1.27794,1.27794,1.27794,0.9
01.08.2024 12:34:43.000 GMT+0100,1.27789,1.27790,1.27789,1.27790,1.8
01.08.2024 12:34:44.000 GMT+0100,1.27790,1.27790,1.27787,1.27790,4.5
01.08.2024 12:34:45.000 GMT+0100,1.27792,1.27792,1.27792,1.27792,0.9
01.08.2024 12:34:46.000 GMT+0100,1.27794,1.27794,1.27793,1.27794,2.8800000000000003
01.08.2024 12:34:47.000 GMT+0100,1.27793,1.27798,1.27793,1.27798,3.24
01.08.2024 12:34:48.000 GMT+0100,1.27798,1.27798,1.27797,1.27798,9.870000000000001
01.08.2024 12:34:49.000 GMT+0100,1.27798,1.27798,1.27797,1.27797,8.760000000000002
01.08.2024 12:34:52.000 GMT+0100,1.27799,1.27799,1.27797,1.27797,8.760000000000002
01.08.2024 12:34:53.000 GMT+0100,1.27799,1.27804,1.27799,1.27799,12.27
01.08.2024 12:34:54.000 GMT+0100,1.27798,1.27802,1.27798,1.27800,6.840000000000001
01.08.2024 12:34:55.000 GMT+0100,1.27798,1.27798,1.27798,1.27798,0.9900000000000001
01.08.2024 12:34:59.000 GMT+0100,1.27797,1.27797,1.27797,1.27797,1.8
01.08.2024 12:35:01.000 GMT+0100,1.27795,1.27795,1.27794,1.27794,1.9800000000000002
01.08.2024 12:35:02.000 GMT+0100,1.27792,1.27792,1.27791,1.27791,1.8
01.08.2024 12:35:03.000 GMT+0100,1.27783,1.27785,1.27783,1.27783,1.45
01.08.2024 12:35:07.000 GMT+0100,1.27786,1.27786,1.27786,1.27786,0.9
01.08.2024 12:35:08.000 GMT+0100,1.27788,1.27790,1.27788,1.27788,2.46
01.08.2024 12:35:09.000 GMT+0100,1.27791,1.27791,1.27791,1.27791,0.9
01.08.2024 12:35:11.000 GMT+0100,1.27793,1.27793,1.27793,1.27793,1.8
01.08.2024 12:35:16.000 GMT+0100,1.27793,1.27794,1.27792,1.27794,11.61
01.08.2024 12:35:17.000 GMT+0100,1.27794,1.27795,1.27794,1.27795,1.02
01.08.2024 12:35:18.000 GMT+0100,1.27795,1.27798,1.27795,1.27797,4.379999999999999
01.08.2024 12:35:19.000 GMT+0100,1.27799,1.27799,1.27799,1.27799,10.44
01.08.2024 12:35:20.000 GMT+0100,1.27799,1.27802,1.27799,1.27801,4.05
01.08.2024 12:35:21.000 GMT+0100,1.27801,1.27801,1.27801,1.27801,2.7
01.08.2024 12:35:22.000 GMT+0100,1.27798,1.27798,1.27798,1.27798,5.85
01.08.2024 12:35:23.000 GMT+0100,1.27800,1.27800,1.27798,1.27798,6.75
01.08.2024 12:35:25.000 GMT+0100,1.27797,1.27797,1.27797,1.27797,0.9
01.08.2024 12:35:31.000 GMT+0100,1.27797,1.27797,1.27794,1.27794,5.85
01.08.2024 12:35:34.000 GMT+0100,1.27798,1.27805,1.27798,1.27801,12.690000000000001
01.08.2024 12:35:41.000 GMT+0100,1.27796,1.27796,1.27795,1.27795,1.8
01.08.2024 12:35:42.000 GMT+0100,1.27799,1.27800,1.27799,1.27800,7.199999999999999
01.08.2024 12:35:43.000 GMT+0100,1.27800,1.27812,1.27800,1.27812,8.1
01.08.2024 12:35:46.000 GMT+0100,1.27809,1.27809,1.27809,1.27809,0.9
01.08.2024 12:35:47.000 GMT+0100,1.27805,1.27805,1.27803,1.27805,2.7000000000000006
01.08.2024 12:35:54.000 GMT+0100,1.27807,1.27825,1.27807,1.27825,13.05
01.08.2024 12:35:55.000 GMT+0100,1.27828,1.27834,1.27828,1.27829,19.57
01.08.2024 12:35:56.000 GMT+0100,1.27826,1.27826,1.27826,1.27826,1.8
01.08.2024 12:35:58.000 GMT+0100,1.27831,1.27835,1.27825,1.27827,13.950000000000001
01.08.2024 12:35:59.000 GMT+0100,1.27831,1.27832,1.27831,1.27832,2.25
01.08.2024 12:36:02.000 GMT+0100,1.27825,1.27825,1.27825,1.27825,0.9
01.08.2024 12:36:06.000 GMT+0100,1.27827,1.27827,1.27824,1.27824,2.25
01.08.2024 12:36:09.000 GMT+0100,1.27824,1.27824,1.27824,1.27824,1.35
01.08.2024 12:36:10.000 GMT+0100,1.27816,1.27816,1.27812,1.27812,2.7000000000000006
01.08.2024 12:36:15.000 GMT+0100,1.27809,1.27809,1.27804,1.27804,3.6
01.08.2024 12:36:18.000 GMT+0100,1.27803,1.27808,1.27803,1.27808,3.1500000000000004
01.08.2024 12:36:20.000 GMT+0100,1.27807,1.27807,1.27806,1.27806,1.8
01.08.2024 12:36:21.000 GMT+0100,1.27806,1.27817,1.27804,1.27817,10.020000000000001
01.08.2024 12:36:22.000 GMT+0100,1.27818,1.27818,1.27818,1.27818,0.9
01.08.2024 12:36:23.000 GMT+0100,1.27814,1.27816,1.27814,1.27816,1.3500000000000003
01.08.2024 12:36:25.000 GMT+0100,1.27818,1.27819,1.27818,1.27818,1.8
01.08.2024 12:36:29.000 GMT+0100,1.27822,1.27823,1.27822,1.27823,1.47
01.08.2024 12:36:30.000 GMT+0100,1.27824,1.27829,1.27824,1.27828,7.2
01.08.2024 12:36:31.000 GMT+0100,1.27831,1.27838,1.27831,1.27838,23.85
01.08.2024 12:36:33.000 GMT+0100,1.27839,1.27839,1.27839,1.27839,0.9
01.08.2024 12:36:34.000 GMT+0100,1.27841,1.27849,1.27838,1.27849,6.300000000000001
01.08.2024 12:36:35.000 GMT+0100,1.27849,1.27849,1.27848,1.27848,2.7
01.08.2024 12:36:36.000 GMT+0100,1.27848,1.27848,1.27848,1.27848,2.25
01.08.2024 12:36:39.000 GMT+0100,1.27849,1.27857,1.27849,1.27856,9.450000000000001
01.08.2024 12:36:40.000 GMT+0100,1.27854,1.27854,1.27849,1.27849,2.25
01.08.2024 12:36:42.000 GMT+0100,1.27848,1.27848,1.27848,1.27848,4.05
01.08.2024 12:36:44.000 GMT+0100,1.27847,1.27847,1.27847,1.27847,0.9
01.08.2024 12:36:45.000 GMT+0100,1.27848,1.27848,1.27848,1.27848,4.5
01.08.2024 12:36:48.000 GMT+0100,1.27848,1.27848,1.27842,1.27844,9.450000000000001
01.08.2024 12:36:50.000 GMT+0100,1.27846,1.27847,1.27846,1.27846,5.4
01.08.2024 12:36:51.000 GMT+0100,1.27847,1.27847,1.27846,1.27846,3.6
01.08.2024 12:36:52.000 GMT+0100,1.27845,1.27845,1.27845,1.27845,1.8
01.08.2024 12:36:53.000 GMT+0100,1.27844,1.27844,1.27844,1.27844,2.7000000000000006
01.08.2024 12:36:54.000 GMT+0100,1.27843,1.27845,1.27843,1.27845,2.7000000000000006
01.08.2024 12:36:55.000 GMT+0100,1.27843,1.27843,1.27843,1.27843,1.8
01.08.2024 12:36:57.000 GMT+0100,1.27841,1.27844,1.27841,1.27844,10.98
01.08.2024 12:36:58.000 GMT+0100,1.27844,1.27844,1.27841,1.27841,4.140000000000001
01.08.2024 12:36:59.000 GMT+0100,1.27839,1.27839,1.27834,1.27834,4.05
01.08.2024 12:37:00.000 GMT+0100,1.27829,1.27831,1.27829,1.27831,2.25
01.08.2024 12:37:01.000 GMT+0100,1.27832,1.27833,1.27832,1.27832,5.400000000000001
01.08.2024 12:37:02.000 GMT+0100,1.27827,1.27827,1.27827,1.27827,0.9
01.08.2024 12:37:04.000 GMT+0100,1.27824,1.27824,1.27822,1.27822,2.7000000000000006
01.08.2024 12:37:05.000 GMT+0100,1.27823,1.27823,1.27823,1.27823,1.8
01.08.2024 12:37:06.000 GMT+0100,1.27830,1.27830,1.27828,1.27828,4.59
01.08.2024 12:37:07.000 GMT+0100,1.27825,1.27825,1.27823,1.27823,3.6
01.08.2024 12:37:09.000 GMT+0100,1.27823,1.27823,1.27813,1.27813,8.1
01.08.2024 12:37:10.000 GMT+0100,1.27807,1.27808,1.27805,1.27808,3.6
01.08.2024 12:37:11.000 GMT+0100,1.27809,1.27817,1.27809,1.27817,14.85
01.08.2024 12:37:12.000 GMT+0100,1.27809,1.27811,1.27809,1.27811,3.6
01.08.2024 12:37:14.000 GMT+0100,1.27807,1.27808,1.27806,1.27808,3.6
