Local time,Open,High,Low,Close,Volume
01.08.2024 11:58:22.000 GMT+0100,1.27734,1.27734,1.27733,1.27734,7.29
01.08.2024 11:58:25.000 GMT+0100,1.27734,1.27734,1.27734,1.27734,0.9900000000000001
01.08.2024 11:58:26.000 GMT+0100,1.27736,1.27736,1.27736,1.27736,0.9900000000000001
01.08.2024 11:58:28.000 GMT+0100,1.27734,1.27734,1.27734,1.27734,1.89
01.08.2024 11:58:29.000 GMT+0100,1.27740,1.27745,1.27740,1.27742,3.09
01.08.2024 11:58:30.000 GMT+0100,1.27741,1.27746,1.27740,1.27746,6.4799999999999995
01.08.2024 11:58:31.000 GMT+0100,1.27749,1.27750,1.27749,1.27750,1.8900000000000001
01.08.2024 11:58:32.000 GMT+0100,1.27750,1.27752,1.27750,1.27752,4.140000000000001
01.08.2024 11:58:33.000 GMT+0100,1.27751,1.27751,1.27751,1.27751,1.8
01.08.2024 11:58:34.000 GMT+0100,1.27753,1.27758,1.27753,1.27758,4.500000000000001
01.08.2024 11:58:35.000 GMT+0100,1.27760,1.27760,1.27760,1.27760,0.9
01.08.2024 11:58:38.000 GMT+0100,1.27760,1.27760,1.27760,1.27760,0.9
01.08.2024 11:58:39.000 GMT+0100,1.27760,1.27767,1.27760,1.27767,5.4
01.08.2024 11:58:40.000 GMT+0100,1.27766,1.27766,1.27759,1.27765,7.199999999999999
01.08.2024 11:58:41.000 GMT+0100,1.27764,1.27765,1.27764,1.27765,2.7000000000000006
01.08.2024 11:58:43.000 GMT+0100,1.27765,1.27765,1.27765,1.27765,1.8
01.08.2024 11:58:45.000 GMT+0100,1.27764,1.27769,1.27764,1.27767,3.6
01.08.2024 11:58:46.000 GMT+0100,1.27764,1.27766,1.27763,1.27765,5.4
01.08.2024 11:58:47.000 GMT+0100,1.27765,1.27765,1.27765,1.27765,0.9
01.08.2024 11:58:48.000 GMT+0100,1.27764,1.27764,1.27764,1.27764,0.9
01.08.2024 11:58:49.000 GMT+0100,1.27764,1.27764,1.27764,1.27764,0.9
01.08.2024 11:58:53.000 GMT+0100,1.27764,1.27764,1.27764,1.27764,0.9
01.08.2024 11:58:55.000 GMT+0100,1.27766,1.27770,1.27766,1.27769,3.6
01.08.2024 11:58:56.000 GMT+0100,1.27770,1.27771,1.27770,1.27770,3.6
01.08.2024 11:58:57.000 GMT+0100,1.27771,1.27771,1.27771,1.27771,0.9
01.08.2024 11:58:58.000 GMT+0100,1.27772,1.27772,1.27772,1.27772,1.8900000000000001
01.08.2024 11:58:59.000 GMT+0100,1.27773,1.27773,1.27773,1.27773,0.9
01.08.2024 11:59:00.000 GMT+0100,1.27773,1.27773,1.27769,1.27769,5.49
01.08.2024 11:59:01.000 GMT+0100,1.27769,1.27770,1.27769,1.27770,6.3
01.08.2024 11:59:02.000 GMT+0100,1.27771,1.27785,1.27771,1.27782,9.9
01.08.2024 11:59:03.000 GMT+0100,1.27786,1.27786,1.27786,1.27786,0.9
01.08.2024 11:59:04.000 GMT+0100,1.27783,1.27783,1.27783,1.27783,1.8
01.08.2024 11:59:05.000 GMT+0100,1.27784,1.27785,1.27784,1.27784,2.7000000000000006
01.08.2024 11:59:06.000 GMT+0100,1.27785,1.27788,1.27785,1.27787,3.6
01.08.2024 11:59:07.000 GMT+0100,1.27784,1.27784,1.27782,1.27782,4.5
01.08.2024 11:59:09.000 GMT+0100,1.27783,1.27783,1.27777,1.27782,14.399999999999999
01.08.2024 11:59:10.000 GMT+0100,1.27782,1.27782,1.27782,1.27782,0.9
01.08.2024 11:59:11.000 GMT+0100,1.27790,1.27808,1.27790,1.27808,5.85
01.08.2024 11:59:12.000 GMT+0100,1.27803,1.27803,1.27803,1.27803,1.35
01.08.2024 11:59:13.000 GMT+0100,1.27801,1.27804,1.27801,1.27801,7.6499999999999995
01.08.2024 11:59:14.000 GMT+0100,1.27801,1.27802,1.27801,1.27802,2.7000000000000006
01.08.2024 11:59:15.000 GMT+0100,1.27800,1.27801,1.27800,1.27800,2.7000000000000006
01.08.2024 11:59:16.000 GMT+0100,1.27797,1.27806,1.27797,1.27806,13.5
01.08.2024 11:59:17.000 GMT+0100,1.27806,1.27806,1.27805,1.27805,1.8
01.08.2024 11:59:18.000 GMT+0100,1.27805,1.27805,1.27804,1.27804,3.1500000000000004
01.08.2024 11:59:19.000 GMT+0100,1.27800,1.27803,1.27800,1.27803,1.8
01.08.2024 11:59:20.000 GMT+0100,1.27802,1.27803,1.27799,1.27801,5.400000000000001
01.08.2024 11:59:21.000 GMT+0100,1.27802,1.27802,1.27802,1.27802,0.9
01.08.2024 11:59:22.000 GMT+0100,1.27800,1.27803,1.27800,1.27803,2.7000000000000006
01.08.2024 11:59:23.000 GMT+0100,1.27804,1.27804,1.27799,1.27799,1.8
01.08.2024 11:59:24.000 GMT+0100,1.27799,1.27799,1.27783,1.27783,9.18
01.08.2024 11:59:25.000 GMT+0100,1.27783,1.27783,1.27779,1.27780,8.549999999999999
01.08.2024 11:59:26.000 GMT+0100,1.27778,1.27778,1.27778,1.27778,5.4
01.08.2024 11:59:27.000 GMT+0100,1.27775,1.27775,1.27775,1.27775,1.8
01.08.2024 11:59:29.000 GMT+0100,1.27775,1.27775,1.27775,1.27775,0.9
01.08.2024 11:59:30.000 GMT+0100,1.27776,1.27777,1.27775,1.27777,9
01.08.2024 11:59:31.000 GMT+0100,1.27777,1.27778,1.27777,1.27778,1.8
01.08.2024 11:59:32.000 GMT+0100,1.27779,1.27779,1.27779,1.27779,0.9
01.08.2024 11:59:33.000 GMT+0100,1.27789,1.27798,1.27789,1.27798,9.9
01.08.2024 11:59:34.000 GMT+0100,1.27796,1.27796,1.27790,1.27790,18.900000000000002
01.08.2024 11:59:35.000 GMT+0100,1.27787,1.27787,1.27781,1.27781,11.7
01.08.2024 11:59:36.000 GMT+0100,1.27782,1.27784,1.27781,1.27784,5.4
01.08.2024 11:59:37.000 GMT+0100,1.27781,1.27781,1.27781,1.27781,0.9
01.08.2024 11:59:38.000 GMT+0100,1.27782,1.27782,1.27782,1.27782,3.6
01.08.2024 11:59:39.000 GMT+0100,1.27781,1.27784,1.27781,1.27784,5.4
01.08.2024 11:59:40.000 GMT+0100,1.27783,1.27783,1.27776,1.27778,11.7
01.08.2024 11:59:41.000 GMT+0100,1.27777,1.27794,1.27777,1.27783,24.300000000000008
01.08.2024 11:59:42.000 GMT+0100,1.27785,1.27785,1.27781,1.27782,6.3
01.08.2024 11:59:43.000 GMT+0100,1.27782,1.27784,1.27781,1.27784,4.5
01.08.2024 11:59:45.000 GMT+0100,1.27776,1.27781,1.27775,1.27781,17.100000000000005
01.08.2024 11:59:46.000 GMT+0100,1.27781,1.27781,1.27771,1.27779,9.9
01.08.2024 11:59:48.000 GMT+0100,1.27779,1.27779,1.27779,1.27779,0.9
01.08.2024 11:59:49.000 GMT+0100,1.27778,1.27782,1.27778,1.27781,2.7000000000000006
01.08.2024 11:59:50.000 GMT+0100,1.27783,1.27784,1.27767,1.27778,30.600000000000005
01.08.2024 11:59:51.000 GMT+0100,1.27782,1.27784,1.27776,1.27780,13.5
01.08.2024 11:59:52.000 GMT+0100,1.27775,1.27776,1.27772,1.27775,12.6
01.08.2024 11:59:53.000 GMT+0100,1.27775,1.27776,1.27774,1.27776,4.5
01.08.2024 11:59:54.000 GMT+0100,1.27776,1.27779,1.27774,1.27776,5.4
01.08.2024 11:59:55.000 GMT+0100,1.27770,1.27777,1.27770,1.27773,16.2
01.08.2024 11:59:56.000 GMT+0100,1.27770,1.27777,1.27770,1.27777,11.7
01.08.2024 11:59:57.000 GMT+0100,1.27777,1.27777,1.27776,1.27777,3.6
01.08.2024 11:59:58.000 GMT+0100,1.27775,1.27775,1.27774,1.27774,3.1500000000000004
01.08.2024 11:59:59.000 GMT+0100,1.27772,1.27776,1.27763,1.27765,33.30000000000001
01.08.2024 12:00:00.000 GMT+0100,1.27764,1.27764,1.27573,1.27579,21.150000000000006
01.08.2024 12:00:01.000 GMT+0100,1.27572,1.27576,1.27499,1.27542,39.510000000000005
01.08.2024 12:00:02.000 GMT+0100,1.27531,1.27551,1.27512,1.27518,25.560000000000006
01.08.2024 12:00:03.000 GMT+0100,1.27528,1.27588,1.27528,1.27583,12.6
01.08.2024 12:00:04.000 GMT+0100,1.27585,1.27624,1.27585,1.27623,16.650000000000002
01.08.2024 12:00:05.000 GMT+0100,1.27639,1.27642,1.27618,1.27630,12.600000000000001
01.08.2024 12:00:06.000 GMT+0100,1.27633,1.27633,1.27609,1.27619,21.3
01.08.2024 12:00:07.000 GMT+0100,1.27618,1.27629,1.27608,1.27629,21.150000000000002
01.08.2024 12:00:08.000 GMT+0100,1.27628,1.27663,1.27628,1.27652,28.35
01.08.2024 12:00:09.000 GMT+0100,1.27660,1.27673,1.27660,1.27673,41.85
01.08.2024 12:00:10.000 GMT+0100,1.27674,1.27700,1.27674,1.27694,37.35000000000001
01.08.2024 12:00:11.000 GMT+0100,1.27701,1.27714,1.27681,1.27690,40.949999999999996
01.08.2024 12:00:12.000 GMT+0100,1.27692,1.27692,1.27668,1.27668,43.650000000000006
01.08.2024 12:00:13.000 GMT+0100,1.27670,1.27673,1.27645,1.27645,36.900000000000006
01.08.2024 12:00:14.000 GMT+0100,1.27644,1.27644,1.27624,1.27630,29.700000000000003
01.08.2024 12:00:15.000 GMT+0100,1.27624,1.27624,1.27595,1.27598,29.700000000000003
01.08.2024 12:00:16.000 GMT+0100,1.27599,1.27607,1.27583,1.27583,7.199999999999999
01.08.2024 12:00:17.000 GMT+0100,1.27579,1.27584,1.27570,1.27570,13.5
01.08.2024 12:00:18.000 GMT+0100,1.27577,1.27577,1.27564,1.27574,18.000000000000004
01.08.2024 12:00:19.000 GMT+0100,1.27575,1.27585,1.27574,1.27581,19.470000000000002
01.08.2024 12:00:20.000 GMT+0100,1.27578,1.27597,1.27578,1.27597,18
01.08.2024 12:00:21.000 GMT+0100,1.27597,1.27603,1.27597,1.27603,30.600000000000005
01.08.2024 12:00:22.000 GMT+0100,1.27611,1.27613,1.27607,1.27613,16.2
01.08.2024 12:00:23.000 GMT+0100,1.27607,1.27621,1.27607,1.27621,14.940000000000001
01.08.2024 12:00:24.000 GMT+0100,1.27614,1.27642,1.27614,1.27632,17.1
01.08.2024 12:00:25.000 GMT+0100,1.27635,1.27635,1.27624,1.27626,15.300000000000002
01.08.2024 12:00:26.000 GMT+0100,1.27622,1.27623,1.27614,1.27614,9.9
01.08.2024 12:00:27.000 GMT+0100,1.27618,1.27638,1.27618,1.27638,4.5
01.08.2024 12:00:28.000 GMT+0100,1.27638,1.27647,1.27638,1.27638,14.849999999999998
01.08.2024 12:00:29.000 GMT+0100,1.27640,1.27661,1.27640,1.27659,6.3
01.08.2024 12:00:30.000 GMT+0100,1.27659,1.27672,1.27649,1.27672,23.400000000000006
01.08.2024 12:00:31.000 GMT+0100,1.27672,1.27676,1.27672,1.27674,23.400000000000002
01.08.2024 12:00:32.000 GMT+0100,1.27674,1.27677,1.27663,1.27663,11.25
01.08.2024 12:00:33.000 GMT+0100,1.27661,1.27661,1.27645,1.27653,17.1
01.08.2024 12:00:34.000 GMT+0100,1.27656,1.27714,1.27656,1.27714,10.8
01.08.2024 12:00:35.000 GMT+0100,1.27720,1.27724,1.27711,1.27711,15.299999999999999
01.08.2024 12:00:36.000 GMT+0100,1.27710,1.27734,1.27710,1.27722,7.4399999999999995
01.08.2024 12:00:37.000 GMT+0100,1.27725,1.27735,1.27725,1.27732,17.220000000000002
01.08.2024 12:00:38.000 GMT+0100,1.27731,1.27759,1.27731,1.27759,10.800000000000002
01.08.2024 12:00:39.000 GMT+0100,1.27758,1.27775,1.27758,1.27775,13.95
01.08.2024 12:00:40.000 GMT+0100,1.27770,1.27779,1.27770,1.27779,6.3
01.08.2024 12:00:41.000 GMT+0100,1.27773,1.27773,1.27765,1.27769,12.6
01.08.2024 12:00:42.000 GMT+0100,1.27769,1.27771,1.27746,1.27748,18.450000000000003
01.08.2024 12:00:43.000 GMT+0100,1.27746,1.27746,1.27743,1.27743,10.350000000000001
01.08.2024 12:00:44.000 GMT+0100,1.27741,1.27741,1.27712,1.27716,20.700000000000003
01.08.2024 12:00:45.000 GMT+0100,1.27703,1.27703,1.27677,1.27689,28.470000000000002
01.08.2024 12:00:46.000 GMT+0100,1.27684,1.27705,1.27683,1.27703,30.380000000000003
01.08.2024 12:00:47.000 GMT+0100,1.27699,1.27699,1.27685,1.27685,26.549999999999997
01.08.2024 12:00:48.000 GMT+0100,1.27685,1.27706,1.27676,1.27706,14.85
01.08.2024 12:00:49.000 GMT+0100,1.27707,1.27707,1.27692,1.27692,14.520000000000001
01.08.2024 12:00:50.000 GMT+0100,1.27690,1.27690,1.27676,1.27676,13.5
01.08.2024 12:00:51.000 GMT+0100,1.27673,1.27680,1.27661,1.27680,11.7
01.08.2024 12:00:52.000 GMT+0100,1.27683,1.27695,1.27683,1.27692,10.8
01.08.2024 12:00:53.000 GMT+0100,1.27693,1.27693,1.27681,1.27681,6.069999999999999
01.08.2024 12:00:54.000 GMT+0100,1.27691,1.27705,1.27691,1.27705,2.7000000000000006
01.08.2024 12:00:55.000 GMT+0100,1.27702,1.27708,1.27691,1.27691,20.25
01.08.2024 12:00:56.000 GMT+0100,1.27692,1.27703,1.27691,1.27703,17.1
01.08.2024 12:00:57.000 GMT+0100,1.27701,1.27701,1.27696,1.27696,2.7000000000000006
01.08.2024 12:00:58.000 GMT+0100,1.27695,1.27695,1.27693,1.27694,3.6
01.08.2024 12:00:59.000 GMT+0100,1.27695,1.27695,1.27695,1.27695,0.9
01.08.2024 12:01:00.000 GMT+0100,1.27690,1.27695,1.27680,1.27680,15.299999999999999
01.08.2024 12:01:01.000 GMT+0100,1.27676,1.27676,1.27655,1.27655,21.6
01.08.2024 12:01:02.000 GMT+0100,1.27661,1.27662,1.27652,1.27657,23.850000000000005
01.08.2024 12:01:03.000 GMT+0100,1.27666,1.27675,1.27660,1.27662,7.6499999999999995
01.08.2024 12:01:04.000 GMT+0100,1.27659,1.27682,1.27659,1.27682,7.199999999999999
01.08.2024 12:01:05.000 GMT+0100,1.27676,1.27678,1.27673,1.27677,7.199999999999999
01.08.2024 12:01:06.000 GMT+0100,1.27676,1.27676,1.27676,1.27676,0.9
01.08.2024 12:01:07.000 GMT+0100,1.27674,1.27674,1.27674,1.27674,0.9
01.08.2024 12:01:08.000 GMT+0100,1.27669,1.27669,1.27666,1.27666,3.6
01.08.2024 12:01:09.000 GMT+0100,1.27666,1.27673,1.27666,1.27673,5.939999999999999
01.08.2024 12:01:10.000 GMT+0100,1.27691,1.27695,1.27682,1.27693,20.1
01.08.2024 12:01:11.000 GMT+0100,1.27694,1.27694,1.27691,1.27692,3
01.08.2024 12:01:12.000 GMT+0100,1.27690,1.27690,1.27681,1.27683,4.0200000000000005
01.08.2024 12:01:13.000 GMT+0100,1.27681,1.27702,1.27681,1.27702,4.710000000000001
01.08.2024 12:01:14.000 GMT+0100,1.27701,1.27701,1.27683,1.27683,12.93
01.08.2024 12:01:15.000 GMT+0100,1.27680,1.27683,1.27679,1.27683,4.5
01.08.2024 12:01:16.000 GMT+0100,1.27681,1.27681,1.27680,1.27681,3.6
01.08.2024 12:01:17.000 GMT+0100,1.27683,1.27684,1.27680,1.27680,3.6
01.08.2024 12:01:18.000 GMT+0100,1.27679,1.27680,1.27677,1.27677,6.300000000000001
01.08.2024 12:01:19.000 GMT+0100,1.27679,1.27680,1.27679,1.27680,4.5
01.08.2024 12:01:20.000 GMT+0100,1.27680,1.27681,1.27680,1.27681,2.7000000000000006
01.08.2024 12:01:21.000 GMT+0100,1.27677,1.27677,1.27670,1.27670,12.6
01.08.2024 12:01:22.000 GMT+0100,1.27668,1.27668,1.27663,1.27663,4.5
01.08.2024 12:01:23.000 GMT+0100,1.27661,1.27662,1.27660,1.27662,4.5
01.08.2024 12:01:24.000 GMT+0100,1.27662,1.27662,1.27652,1.27656,10.8
01.08.2024 12:01:25.000 GMT+0100,1.27656,1.27656,1.27656,1.27656,0.9
01.08.2024 12:01:26.000 GMT+0100,1.27657,1.27672,1.27657,1.27672,3.6
01.08.2024 12:01:27.000 GMT+0100,1.27670,1.27670,1.27670,1.27670,1.8
01.08.2024 12:01:28.000 GMT+0100,1.27668,1.27669,1.27667,1.27669,2.7000000000000006
01.08.2024 12:01:29.000 GMT+0100,1.27671,1.27671,1.27668,1.27668,1.8
01.08.2024 12:01:30.000 GMT+0100,1.27664,1.27664,1.27663,1.27663,4.5
01.08.2024 12:01:31.000 GMT+0100,1.27668,1.27671,1.27668,1.27671,6.300000000000001
01.08.2024 12:01:32.000 GMT+0100,1.27674,1.27674,1.27673,1.27673,1.8
01.08.2024 12:01:34.000 GMT+0100,1.27671,1.27671,1.27663,1.27663,9
01.08.2024 12:01:35.000 GMT+0100,1.27663,1.27663,1.27663,1.27663,1.8
01.08.2024 12:01:36.000 GMT+0100,1.27662,1.27670,1.27662,1.27670,4.5
01.08.2024 12:01:37.000 GMT+0100,1.27669,1.27671,1.27669,1.27671,1.8900000000000001
01.08.2024 12:01:38.000 GMT+0100,1.27669,1.27669,1.27649,1.27649,18.900000000000006
01.08.2024 12:01:39.000 GMT+0100,1.27650,1.27655,1.27650,1.27655,1.8
01.08.2024 12:01:40.000 GMT+0100,1.27650,1.27650,1.27650,1.27650,0.9
01.08.2024 12:01:41.000 GMT+0100,1.27649,1.27649,1.27645,1.27645,6.3
01.08.2024 12:01:42.000 GMT+0100,1.27646,1.27646,1.27640,1.27640,13.5
01.08.2024 12:01:43.000 GMT+0100,1.27638,1.27639,1.27636,1.27636,15.300000000000002
01.08.2024 12:01:46.000 GMT+0100,1.27639,1.27648,1.27639,1.27647,3.6
01.08.2024 12:01:47.000 GMT+0100,1.27645,1.27657,1.27645,1.27656,3.6
01.08.2024 12:01:48.000 GMT+0100,1.27650,1.27651,1.27640,1.27643,22.500000000000004
01.08.2024 12:01:50.000 GMT+0100,1.27638,1.27638,1.27638,1.27638,0.9
01.08.2024 12:01:51.000 GMT+0100,1.27643,1.27643,1.27638,1.27638,4.5
01.08.2024 12:01:52.000 GMT+0100,1.27637,1.27639,1.27633,1.27639,7.42
01.08.2024 12:01:53.000 GMT+0100,1.27638,1.27638,1.27638,1.27638,1.8
01.08.2024 12:01:54.000 GMT+0100,1.27639,1.27639,1.27639,1.27639,0.9
01.08.2024 12:01:58.000 GMT+0100,1.27648,1.27657,1.27648,1.27657,4.5
01.08.2024 12:01:59.000 GMT+0100,1.27657,1.27658,1.27657,1.27658,1.8
01.08.2024 12:02:00.000 GMT+0100,1.27658,1.27658,1.27658,1.27658,0.9
01.08.2024 12:02:01.000 GMT+0100,1.27659,1.27675,1.27659,1.27675,5.4
01.08.2024 12:02:02.000 GMT+0100,1.27676,1.27685,1.27672,1.27675,18.900000000000006
01.08.2024 12:02:03.000 GMT+0100,1.27672,1.27672,1.27672,1.27672,1.8
01.08.2024 12:02:06.000 GMT+0100,1.27674,1.27676,1.27674,1.27676,1.8
01.08.2024 12:02:07.000 GMT+0100,1.27676,1.27677,1.27676,1.27676,3.6
01.08.2024 12:02:08.000 GMT+0100,1.27674,1.27697,1.27674,1.27697,9
01.08.2024 12:02:09.000 GMT+0100,1.27707,1.27714,1.27705,1.27714,6.300000000000001
01.08.2024 12:02:10.000 GMT+0100,1.27710,1.27710,1.27705,1.27707,1.9200000000000002
01.08.2024 12:02:11.000 GMT+0100,1.27714,1.27714,1.27708,1.27709,4.5
01.08.2024 12:02:12.000 GMT+0100,1.27707,1.27707,1.27702,1.27702,5.400000000000001
01.08.2024 12:02:13.000 GMT+0100,1.27703,1.27707,1.27703,1.27707,2.7000000000000006
01.08.2024 12:02:14.000 GMT+0100,1.27709,1.27709,1.27709,1.27709,0.9
01.08.2024 12:02:18.000 GMT+0100,1.27708,1.27708,1.27683,1.27683,7.2
01.08.2024 12:02:19.000 GMT+0100,1.27682,1.27682,1.27682,1.27682,0.9
01.08.2024 12:02:20.000 GMT+0100,1.27681,1.27684,1.27681,1.27684,1.8
01.08.2024 12:02:24.000 GMT+0100,1.27685,1.27691,1.27685,1.27690,3.6
01.08.2024 12:02:28.000 GMT+0100,1.27691,1.27692,1.27689,1.27690,5.85
01.08.2024 12:02:29.000 GMT+0100,1.27690,1.27690,1.27689,1.27689,3.6
01.08.2024 12:02:30.000 GMT+0100,1.27688,1.27688,1.27688,1.27688,0.9
01.08.2024 12:02:31.000 GMT+0100,1.27687,1.27689,1.27687,1.27689,2.7000000000000006
01.08.2024 12:02:34.000 GMT+0100,1.27694,1.27702,1.27693,1.27700,8.64
01.08.2024 12:02:35.000 GMT+0100,1.27701,1.27701,1.27697,1.27697,9
01.08.2024 12:02:37.000 GMT+0100,1.27696,1.27696,1.27691,1.27695,9
01.08.2024 12:02:38.000 GMT+0100,1.27694,1.27696,1.27694,1.27696,4.95
01.08.2024 12:02:39.000 GMT+0100,1.27696,1.27696,1.27696,1.27696,5.4
01.08.2024 12:02:40.000 GMT+0100,1.27696,1.27697,1.27696,1.27697,2.25
01.08.2024 12:02:41.000 GMT+0100,1.27699,1.27702,1.27699,1.27702,0.35999999999999993
01.08.2024 12:02:42.000 GMT+0100,1.27702,1.27703,1.27697,1.27703,2.940000000000001
01.08.2024 12:02:43.000 GMT+0100,1.27699,1.27699,1.27696,1.27699,6.179999999999999
01.08.2024 12:02:44.000 GMT+0100,1.27699,1.27699,1.27699,1.27699,0.35999999999999993
01.08.2024 12:02:45.000 GMT+0100,1.27707,1.27729,1.27707,1.27729,1.9799999999999993
01.08.2024 12:02:46.000 GMT+0100,1.27726,1.27726,1.27721,1.27721,6.2700000000000005
01.08.2024 12:02:47.000 GMT+0100,1.27719,1.27719,1.27719,1.27719,0.12
01.08.2024 12:02:48.000 GMT+0100,1.27717,1.27717,1.27712,1.27712,0.6
01.08.2024 12:02:49.000 GMT+0100,1.27708,1.27708,1.27708,1.27708,0.12
01.08.2024 12:02:50.000 GMT+0100,1.27709,1.27713,1.27709,1.27713,0.35999999999999993
01.08.2024 12:02:51.000 GMT+0100,1.27712,1.27714,1.27712,1.27714,0.48
01.08.2024 12:02:52.000 GMT+0100,1.27713,1.27713,1.27713,1.27713,0.12
01.08.2024 12:02:53.000 GMT+0100,1.27713,1.27714,1.27713,1.27714,0.24
01.08.2024 12:02:54.000 GMT+0100,1.27714,1.27714,1.27714,1.27714,0.12
01.08.2024 12:02:55.000 GMT+0100,1.27719,1.27732,1.27719,1.27732,1.2599999999999998
01.08.2024 12:02:56.000 GMT+0100,1.27734,1.27746,1.27732,1.27738,13.200000000000001
01.08.2024 12:02:57.000 GMT+0100,1.27741,1.27750,1.27741,1.27747,5.52
01.08.2024 12:02:58.000 GMT+0100,1.27746,1.27746,1.27746,1.27746,0.9
01.08.2024 12:02:59.000 GMT+0100,1.27738,1.27738,1.27717,1.27717,18.09
01.08.2024 12:03:00.000 GMT+0100,1.27717,1.27719,1.27715,1.27719,1.47
01.08.2024 12:03:01.000 GMT+0100,1.27721,1.27721,1.27715,1.27715,5.1
01.08.2024 12:03:02.000 GMT+0100,1.27716,1.27720,1.27716,1.27718,4.26
01.08.2024 12:03:03.000 GMT+0100,1.27716,1.27717,1.27715,1.27716,0.72
01.08.2024 12:03:04.000 GMT+0100,1.27715,1.27717,1.27711,1.27717,4.2
01.08.2024 12:03:05.000 GMT+0100,1.27718,1.27719,1.27715,1.27717,9.540000000000001
01.08.2024 12:03:06.000 GMT+0100,1.27708,1.27708,1.27690,1.27690,22.500000000000004
01.08.2024 12:03:07.000 GMT+0100,1.27689,1.27689,1.27682,1.27683,12.6
01.08.2024 12:03:08.000 GMT+0100,1.27685,1.27685,1.27675,1.27676,14.4
01.08.2024 12:03:09.000 GMT+0100,1.27676,1.27676,1.27676,1.27676,0.9
01.08.2024 12:03:10.000 GMT+0100,1.27677,1.27677,1.27677,1.27677,0.9
01.08.2024 12:03:11.000 GMT+0100,1.27677,1.27682,1.27677,1.27677,7.74
01.08.2024 12:03:12.000 GMT+0100,1.27679,1.27680,1.27676,1.27678,9.18
01.08.2024 12:03:13.000 GMT+0100,1.27680,1.27686,1.27680,1.27681,4.5
01.08.2024 12:03:14.000 GMT+0100,1.27684,1.27684,1.27681,1.27681,1.8
01.08.2024 12:03:16.000 GMT+0100,1.27683,1.27685,1.27683,1.27685,2.7000000000000006
01.08.2024 12:03:17.000 GMT+0100,1.27688,1.27688,1.27686,1.27686,4.5
01.08.2024 12:03:18.000 GMT+0100,1.27684,1.27685,1.27683,1.27683,5.400000000000001
01.08.2024 12:03:19.000 GMT+0100,1.27684,1.27687,1.27684,1.27687,1.8
01.08.2024 12:03:22.000 GMT+0100,1.27686,1.27686,1.27680,1.27680,8.64
01.08.2024 12:03:23.000 GMT+0100,1.27681,1.27681,1.27676,1.27676,6.4799999999999995
01.08.2024 12:03:24.000 GMT+0100,1.27677,1.27677,1.27676,1.27676,3.27
01.08.2024 12:03:25.000 GMT+0100,1.27675,1.27676,1.27675,1.27676,1.8
01.08.2024 12:03:26.000 GMT+0100,1.27672,1.27673,1.27667,1.27669,7.320000000000001
01.08.2024 12:03:27.000 GMT+0100,1.27671,1.27671,1.27666,1.27666,5.52
01.08.2024 12:03:28.000 GMT+0100,1.27667,1.27671,1.27667,1.27671,5.85
01.08.2024 12:03:29.000 GMT+0100,1.27670,1.27670,1.27654,1.27655,20.25
01.08.2024 12:03:30.000 GMT+0100,1.27653,1.27654,1.27652,1.27653,19.800000000000004
01.08.2024 12:03:31.000 GMT+0100,1.27653,1.27654,1.27652,1.27654,3.6
01.08.2024 12:03:32.000 GMT+0100,1.27659,1.27659,1.27652,1.27653,9.45
01.08.2024 12:03:33.000 GMT+0100,1.27654,1.27679,1.27654,1.27677,7.6499999999999995
01.08.2024 12:03:34.000 GMT+0100,1.27674,1.27674,1.27672,1.27672,3.6
01.08.2024 12:03:35.000 GMT+0100,1.27667,1.27667,1.27665,1.27666,15.75
01.08.2024 12:03:36.000 GMT+0100,1.27667,1.27667,1.27665,1.27665,2.25
01.08.2024 12:03:41.000 GMT+0100,1.27665,1.27665,1.27665,1.27665,1.8
01.08.2024 12:03:43.000 GMT+0100,1.27664,1.27664,1.27664,1.27664,0.9
01.08.2024 12:03:44.000 GMT+0100,1.27667,1.27667,1.27666,1.27666,1.8
01.08.2024 12:03:45.000 GMT+0100,1.27665,1.27667,1.27665,1.27665,2.7000000000000006
01.08.2024 12:03:46.000 GMT+0100,1.27667,1.27667,1.27666,1.27666,2.7000000000000006
01.08.2024 12:03:48.000 GMT+0100,1.27667,1.27667,1.27667,1.27667,0.9
01.08.2024 12:03:49.000 GMT+0100,1.27668,1.27668,1.27668,1.27668,1.8
01.08.2024 12:03:51.000 GMT+0100,1.27669,1.27677,1.27669,1.27677,1.8
01.08.2024 12:03:52.000 GMT+0100,1.27676,1.27680,1.27676,1.27679,7.2
01.08.2024 12:03:53.000 GMT+0100,1.27680,1.27685,1.27677,1.27678,18
01.08.2024 12:03:54.000 GMT+0100,1.27679,1.27680,1.27678,1.27678,4.05
01.08.2024 12:03:55.000 GMT+0100,1.27679,1.27679,1.27678,1.27678,2.7000000000000006
01.08.2024 12:03:56.000 GMT+0100,1.27678,1.27682,1.27678,1.27682,4.500000000000001
01.08.2024 12:03:57.000 GMT+0100,1.27682,1.27682,1.27682,1.27682,2.7000000000000006
01.08.2024 12:03:58.000 GMT+0100,1.27683,1.27683,1.27681,1.27681,4.95
01.08.2024 12:03:59.000 GMT+0100,1.27683,1.27683,1.27676,1.27676,7.380000000000001
01.08.2024 12:04:00.000 GMT+0100,1.27674,1.27674,1.27667,1.27667,13.5
01.08.2024 12:04:01.000 GMT+0100,1.27667,1.27667,1.27664,1.27664,2.7000000000000006
