20240822 224400;1.112520;1.112530;1.112520;1.112530;0
20240822 224500;1.112520;1.112520;1.112450;1.112470;0
20240822 224600;1.112470;1.112510;1.112410;1.112410;0
20240822 224700;1.112400;1.112400;1.112350;1.112350;0
20240822 224800;1.112360;1.112410;1.112360;1.112370;0
20240822 224900;1.112360;1.112380;1.112340;1.112350;0
20240822 225000;1.112350;1.112370;1.112350;1.112370;0
20240822 225100;1.112370;1.112420;1.112370;1.112370;0
20240822 225200;1.112380;1.112420;1.112370;1.112370;0
20240822 225300;1.112370;1.112380;1.112320;1.112370;0
20240822 225400;1.112370;1.112430;1.112360;1.112360;0
20240822 225500;1.112360;1.112380;1.112360;1.112380;0
20240822 225600;1.112380;1.112400;1.112310;1.112380;0
20240822 225700;1.112400;1.112460;1.112390;1.112450;0
20240822 225800;1.112450;1.112520;1.112430;1.112520;0
20240822 225900;1.112510;1.112540;1.112480;1.112500;0
20240822 230000;1.112510;1.112520;1.112420;1.112460;0
20240822 230100;1.112450;1.112470;1.112430;1.112470;0
20240822 230200;1.112480;1.112500;1.112450;1.112460;0
20240822 230300;1.112470;1.112530;1.112470;1.112510;0
20240822 230400;1.112520;1.112530;1.112480;1.112490;0
20240822 230500;1.112500;1.112500;1.112470;1.112490;0
20240822 230600;1.112490;1.112490;1.112460;1.112470;0
20240822 230700;1.112470;1.112480;1.112440;1.112480;0
20240822 230800;1.112470;1.112510;1.112470;1.112500;0
20240822 230900;1.112490;1.112500;1.112430;1.112430;0
20240822 231000;1.112450;1.112480;1.112450;1.112470;0
20240822 231100;1.112480;1.112510;1.112460;1.112470;0
20240822 231200;1.112480;1.112520;1.112470;1.112520;0
20240822 231300;1.112510;1.112630;1.112510;1.112630;0
20240822 231400;1.112630;1.112640;1.112600;1.112620;0
20240822 231500;1.112610;1.112610;1.112560;1.112560;0
20240822 231600;1.112550;1.112560;1.112530;1.112560;0
20240822 231700;1.112560;1.112690;1.112560;1.112690;0
20240822 231800;1.112700;1.112730;1.112670;1.112670;0
20240822 231900;1.112680;1.112700;1.112670;1.112690;0
20240822 232000;1.112700;1.112710;1.112620;1.112620;0
20240822 232100;1.112620;1.112620;1.112600;1.112620;0
20240822 232200;1.112640;1.112710;1.112640;1.112680;0
20240822 232300;1.112680;1.112690;1.112660;1.112660;0
20240822 232400;1.112660;1.112660;1.112620;1.112630;0
20240822 232500;1.112650;1.112660;1.112580;1.112580;0
20240822 232600;1.112580;1.112620;1.112580;1.112620;0
20240822 232700;1.112650;1.112680;1.112650;1.112670;0
20240822 232800;1.112680;1.112700;1.112660;1.112660;0
20240822 232900;1.112670;1.112670;1.112620;1.112630;0
20240822 233000;1.112630;1.112630;1.112560;1.112570;0
20240822 233100;1.112550;1.112570;1.112550;1.112570;0
20240822 233200;1.112550;1.112550;1.112520;1.112530;0
20240822 233300;1.112520;1.112560;1.112520;1.112550;0
20240822 233400;1.112560;1.112560;1.112480;1.112520;0
20240822 233500;1.112530;1.112540;1.112470;1.112490;0
20240822 233600;1.112490;1.112490;1.112450;1.112450;0
20240822 233700;1.112450;1.112450;1.112420;1.112450;0
20240822 233800;1.112450;1.112470;1.112440;1.112460;0
20240822 233900;1.112470;1.112520;1.112470;1.112520;0
20240822 234000;1.112520;1.112520;1.112450;1.112450;0
20240822 234100;1.112460;1.112490;1.112410;1.112410;0
20240822 234200;1.112400;1.112470;1.112400;1.112450;0
20240822 234300;1.112440;1.112450;1.112400;1.112410;0
20240822 234400;1.112410;1.112420;1.112350;1.112360;0
20240822 234500;1.112360;1.112370;1.112350;1.112360;0
20240822 234600;1.112390;1.112390;1.112370;1.112370;0
20240822 234700;1.112330;1.112370;1.112330;1.112350;0
20240822 234800;1.112350;1.112380;1.112350;1.112360;0
20240822 234900;1.112360;1.112380;1.112360;1.112370;0
20240822 235000;1.112370;1.112370;1.112360;1.112360;0
20240822 235100;1.112350;1.112360;1.112310;1.112320;0
20240822 235200;1.112330;1.112370;1.112320;1.112360;0
20240822 235300;1.112360;1.112450;1.112360;1.112450;0
20240822 235400;1.112460;1.112530;1.112460;1.112520;0
20240822 235500;1.112520;1.112530;1.112510;1.112510;0
20240822 235600;1.112510;1.112510;1.112470;1.112470;0
20240822 235700;1.112470;1.112470;1.112440;1.112460;0
20240822 235800;1.112470;1.112530;1.112470;1.112490;0
20240822 235900;1.112480;1.112480;1.112470;1.112470;0
20240826 000000;1.118340;1.118410;1.118340;1.118410;0
20240826 000100;1.118420;1.118420;1.118370;1.118390;0
20240826 000200;1.118400;1.118480;1.118400;1.118480;0
20240826 000300;1.118480;1.118480;1.118460;1.118470;0
20240826 000400;1.118470;1.118470;1.118320;1.118370;0
20240826 000500;1.118390;1.118390;1.118370;1.118370;0
20240826 000600;1.118370;1.118410;1.118330;1.118410;0
20240826 000700;1.118400;1.118430;1.118380;1.118410;0
20240826 000800;1.118410;1.118460;1.118410;1.118460;0
20240826 000900;1.118470;1.118540;1.118470;1.118530;0
20240826 001000;1.118540;1.118590;1.118520;1.118590;0
20240826 001100;1.118580;1.118620;1.118530;1.118530;0
20240826 001200;1.118540;1.118570;1.118480;1.118480;0
20240826 001300;1.118480;1.118480;1.118460;1.118460;0
20240826 001400;1.118460;1.118480;1.118460;1.118480;0
20240826 001500;1.118460;1.118460;1.118370;1.118370;0
20240826 001600;1.118380;1.118460;1.118380;1.118460;0
20240826 001700;1.118470;1.118470;1.118410;1.118410;0
20240826 001800;1.118430;1.118430;1.118390;1.118430;0
20240826 001900;1.118450;1.118470;1.118450;1.118460;0
20240826 002000;1.118480;1.118530;1.118480;1.118520;0
20240826 002100;1.118510;1.118530;1.118510;1.118520;0
20240826 002200;1.118540;1.118570;1.118480;1.118480;0
20240826 002300;1.118490;1.118490;1.118350;1.118380;0
20240826 002400;1.118380;1.118450;1.118370;1.118450;0
20240826 002500;1.118450;1.118450;1.118270;1.118280;0
20240826 002600;1.118280;1.118310;1.118250;1.118310;0
20240826 002700;1.118310;1.118310;1.118280;1.118300;0
20240826 002800;1.118310;1.118370;1.118310;1.118370;0
20240826 002900;1.118370;1.118370;1.118330;1.118350;0
20240826 003000;1.118360;1.118380;1.118360;1.118360;0
20240826 003100;1.118360;1.118360;1.118330;1.118340;0
20240826 003200;1.118340;1.118370;1.118340;1.118360;0
20240826 003300;1.118340;1.118340;1.118310;1.118310;0
20240826 003400;1.118310;1.118370;1.118310;1.118350;0
20240826 003500;1.118370;1.118380;1.118320;1.118360;0
20240826 003600;1.118360;1.118360;1.118300;1.118310;0
20240826 003700;1.118300;1.118330;1.118300;1.118300;0
20240826 003800;1.118310;1.118510;1.118310;1.118450;0
20240826 003900;1.118440;1.118450;1.118420;1.118420;0
20240826 004000;1.118420;1.118420;1.118410;1.118410;0
20240826 004100;1.118400;1.118420;1.118390;1.118420;0
20240826 004200;1.118400;1.118430;1.118370;1.118370;0
20240826 004300;1.118380;1.118430;1.118360;1.118380;0
20240826 004400;1.118380;1.118380;1.118300;1.118310;0
20240826 004500;1.118310;1.118330;1.118310;1.118330;0
20240826 004600;1.118330;1.118360;1.118330;1.118330;0
20240826 004800;1.118330;1.118330;1.118210;1.118240;0
20240826 004900;1.118240;1.118320;1.118240;1.118320;0
20240826 005000;1.118320;1.118330;1.118260;1.118310;0
20240826 005100;1.118320;1.118380;1.118320;1.118360;0
20240826 005200;1.118360;1.118380;1.118310;1.118310;0
20240826 005300;1.118330;1.118350;1.118300;1.118300;0
20240826 005400;1.118300;1.118340;1.118270;1.118340;0
20240826 005500;1.118330;1.118330;1.118310;1.118330;0
20240826 005600;1.118310;1.118310;1.118240;1.118300;0
20240826 005700;1.118290;1.118340;1.118290;1.118340;0
20240826 005800;1.118330;1.118390;1.118330;1.118340;0
20240826 005900;1.118340;1.118360;1.118290;1.118330;0
20240826 010000;1.118320;1.118340;1.118180;1.118180;0
20240826 010100;1.118180;1.118240;1.118180;1.118220;0
20240826 010200;1.118230;1.118260;1.118230;1.118230;0
20240826 010300;1.118220;1.118270;1.118220;1.118230;0
20240826 010400;1.118230;1.118270;1.118230;1.118270;0
20240826 010500;1.118280;1.118390;1.118280;1.118390;0
20240826 010600;1.118380;1.118380;1.118360;1.118370;0
20240826 010700;1.118380;1.118430;1.118380;1.118380;0
20240826 010800;1.118400;1.118420;1.118350;1.118420;0
20240826 010900;1.118410;1.118460;1.118370;1.118380;0
20240826 011000;1.118390;1.118390;1.118310;1.118380;0
20240826 011100;1.118370;1.118450;1.118370;1.118430;0
20240826 011200;1.118430;1.118520;1.118430;1.118480;0
20240826 011300;1.118470;1.118490;1.118470;1.118470;0
20240826 011400;1.118470;1.118470;1.118370;1.118370;0
20240826 011500;1.118360;1.118370;1.118320;1.118340;0
20240826 011600;1.118330;1.118410;1.118330;1.118370;0
20240826 011700;1.118380;1.118410;1.118370;1.118410;0
20240826 011800;1.118390;1.118410;1.118380;1.118410;0
20240826 011900;1.118390;1.118410;1.118390;1.118410;0
20240826 012000;1.118410;1.118460;1.118380;1.118420;0
20240826 012100;1.118400;1.118430;1.118400;1.118420;0
20240826 012200;1.118440;1.118470;1.118440;1.118470;0
20240826 012300;1.118480;1.118480;1.118460;1.118470;0
20240826 012400;1.118460;1.118460;1.118430;1.118460;0
20240826 012500;1.118460;1.118460;1.118380;1.118410;0
20240826 012600;1.118420;1.118470;1.118420;1.118460;0
20240826 012700;1.118460;1.118460;1.118340;1.118380;0
20240826 012800;1.118380;1.118420;1.118380;1.118400;0
20240826 012900;1.118400;1.118400;1.118320;1.118340;0
20240826 013000;1.118330;1.118340;1.118320;1.118320;0
20240826 013100;1.118310;1.118310;1.118280;1.118280;0
20240826 013200;1.118280;1.118320;1.118270;1.118270;0
20240826 013300;1.118280;1.118310;1.118270;1.118300;0
20240826 013400;1.118310;1.118340;1.118290;1.118330;0
20240826 013500;1.118330;1.118330;1.118260;1.118270;0
20240826 013600;1.118290;1.118320;1.118240;1.118270;0
20240826 013700;1.118280;1.118310;1.118250;1.118310;0
20240826 013800;1.118320;1.118320;1.118250;1.118260;0
20240826 013900;1.118280;1.118310;1.118250;1.118280;0
20240826 014000;1.118290;1.118360;1.118290;1.118340;0
20240826 014100;1.118350;1.118360;1.118310;1.118310;0
20240826 014200;1.118300;1.118330;1.118220;1.118220;0
20240826 014300;1.118220;1.118220;1.118200;1.118210;0
20240826 014400;1.118210;1.118220;1.118160;1.118160;0
20240826 014500;1.118170;1.118190;1.118110;1.118110;0
20240826 014600;1.118100;1.118160;1.118080;1.118080;0
20240826 014700;1.118070;1.118130;1.118060;1.118110;0
20240826 014800;1.118110;1.118170;1.118110;1.118170;0
20240826 014900;1.118160;1.118160;1.117990;1.118000;0
20240826 015000;1.118010;1.118020;1.117950;1.117950;0
20240826 015100;1.117970;1.118000;1.117960;1.117970;0
20240826 015200;1.117990;1.118050;1.117990;1.118000;0
20240826 015300;1.118000;1.118080;1.118000;1.118060;0
20240826 015400;1.118060;1.118070;1.117950;1.117950;0
20240826 015500;1.117940;1.117940;1.117790;1.117790;0
20240826 015600;1.117790;1.117820;1.117750;1.117800;0
20240826 015700;1.117800;1.117860;1.117750;1.117800;0
20240826 015800;1.117810;1.117910;1.117770;1.117910;0
20240826 015900;1.117920;1.117970;1.117860;1.117900;0
20240826 020000;1.117910;1.118090;1.117910;1.118070;0
20240826 020100;1.118080;1.118230;1.118060;1.118170;0
20240826 020200;1.118150;1.118200;1.118050;1.118180;0
20240826 020300;1.118180;1.118290;1.118170;1.118250;0
20240826 020400;1.118250;1.118300;1.118190;1.118270;0
20240826 020500;1.118260;1.118370;1.118160;1.118260;0
20240826 020600;1.118270;1.118390;1.118260;1.118360;0
20240826 020700;1.118370;1.118410;1.118290;1.118320;0
20240826 020800;1.118310;1.118320;1.118200;1.118220;0
20240826 020900;1.118230;1.118410;1.118230;1.118400;0
20240826 021000;1.118400;1.118410;1.118300;1.118340;0
20240826 021100;1.118350;1.118370;1.118300;1.118330;0
20240826 021200;1.118320;1.118410;1.118300;1.118300;0
20240826 021300;1.118310;1.118350;1.118260;1.118340;0
20240826 021400;1.118330;1.118360;1.118190;1.118210;0
20240826 021500;1.118220;1.118270;1.118150;1.118260;0
20240826 021600;1.118270;1.118270;1.118190;1.118190;0
20240826 021700;1.118190;1.118200;1.118090;1.118130;0
20240826 021800;1.118150;1.118170;1.118060;1.118120;0
20240826 021900;1.118130;1.118170;1.118120;1.118150;0
20240826 022000;1.118140;1.118190;1.118130;1.118130;0
20240826 022100;1.118120;1.118200;1.118120;1.118200;0
20240826 022200;1.118190;1.118290;1.118190;1.118270;0
20240826 022300;1.118260;1.118290;1.118250;1.118250;0
20240826 022400;1.118240;1.118360;1.118230;1.118330;0
20240826 022500;1.118360;1.118390;1.118310;1.118310;0
20240826 022600;1.118300;1.118300;1.118190;1.118250;0
20240826 022700;1.118240;1.118340;1.118200;1.118320;0
20240826 022800;1.118300;1.118340;1.118200;1.118210;0
20240826 022900;1.118220;1.118350;1.118210;1.118340;0
20240826 023000;1.118330;1.118350;1.118320;1.118320;0
20240826 023100;1.118330;1.118430;1.118300;1.118410;0
20240826 023200;1.118420;1.118510;1.118420;1.118450;0
20240826 023300;1.118460;1.118650;1.118460;1.118620;0
20240826 023400;1.118620;1.118680;1.118570;1.118610;0
20240826 023500;1.118610;1.118730;1.118560;1.118730;0
20240826 023600;1.118710;1.118730;1.118650;1.118680;0
20240826 023700;1.118670;1.118740;1.118660;1.118730;0
20240826 023800;1.118730;1.118770;1.118720;1.118730;0
20240826 023900;1.118710;1.118780;1.118700;1.118760;0
20240826 024000;1.118750;1.118810;1.118700;1.118790;0
20240826 024100;1.118800;1.118870;1.118790;1.118820;0
20240826 024200;1.118820;1.118870;1.118770;1.118810;0
20240826 024300;1.118810;1.118920;1.118810;1.118910;0
20240826 024400;1.118900;1.118920;1.118870;1.118870;0
20240826 024500;1.118860;1.118880;1.118750;1.118750;0
20240826 024600;1.118740;1.118780;1.118710;1.118750;0
20240826 024700;1.118730;1.118820;1.118680;1.118680;0
20240826 024800;1.118690;1.118730;1.118640;1.118640;0
20240826 024900;1.118650;1.118690;1.118620;1.118690;0
20240826 025000;1.118660;1.118670;1.118610;1.118620;0
20240826 025100;1.118610;1.118630;1.118560;1.118610;0
20240826 025200;1.118620;1.118690;1.118510;1.118560;0
20240826 025300;1.118570;1.118600;1.118450;1.118450;0
20240826 025400;1.118460;1.118550;1.118360;1.118360;0
20240826 025500;1.118350;1.118350;1.118070;1.118110;0
20240826 025600;1.118120;1.118330;1.118090;1.118090;0
20240826 025700;1.118110;1.118230;1.118110;1.118170;0
20240826 025800;1.118160;1.118270;1.118090;1.118160;0
20240826 025900;1.118150;1.118150;1.118000;1.118130;0
20240826 030000;1.118130;1.118240;1.117950;1.118230;0
20240826 030100;1.118240;1.118410;1.118240;1.118350;0
20240826 030200;1.118350;1.118460;1.118280;1.118420;0
20240826 030300;1.118400;1.118410;1.118340;1.118390;0
20240826 030400;1.118380;1.118380;1.118250;1.118280;0
20240826 030500;1.118290;1.118360;1.118290;1.118320;0
20240826 030600;1.118330;1.118380;1.118180;1.118360;0
20240826 030700;1.118350;1.118380;1.118280;1.118340;0
20240826 030800;1.118340;1.118400;1.118290;1.118310;0
20240826 030900;1.118290;1.118300;1.118110;1.118130;0
20240826 031000;1.118130;1.118220;1.118070;1.118210;0
20240826 031100;1.118220;1.118270;1.118220;1.118240;0
20240826 031200;1.118230;1.118230;1.117740;1.117770;0
20240826 031300;1.117790;1.117860;1.117710;1.117820;0
20240826 031400;1.117810;1.118120;1.117810;1.118110;0
20240826 031500;1.118110;1.118130;1.117960;1.118040;0
20240826 031600;1.118050;1.118050;1.117910;1.117990;0
20240826 031700;1.117990;1.118010;1.117930;1.117960;0
20240826 031800;1.117960;1.117980;1.117860;1.117950;0
20240826 031900;1.117960;1.118010;1.117940;1.118000;0
20240826 032000;1.118010;1.118030;1.117890;1.117910;0
20240826 032100;1.117900;1.117950;1.117750;1.117750;0
20240826 032200;1.117770;1.117900;1.117770;1.117850;0
20240826 032300;1.117810;1.117920;1.117770;1.117920;0
20240826 032400;1.117910;1.117970;1.117840;1.117850;0
20240826 032500;1.117860;1.117940;1.117790;1.117860;0
20240826 032600;1.117870;1.117890;1.117690;1.117740;0
20240826 032700;1.117750;1.117880;1.117740;1.117740;0
20240826 032800;1.117740;1.117940;1.117740;1.117940;0
20240826 032900;1.117930;1.117930;1.117690;1.117690;0
20240826 033000;1.117700;1.117850;1.117700;1.117800;0
20240826 033100;1.117800;1.117870;1.117750;1.117840;0
20240826 033200;1.117850;1.117920;1.117810;1.117870;0
20240826 033300;1.117860;1.117990;1.117840;1.117930;0
20240826 033400;1.117930;1.117940;1.117870;1.117920;0
20240826 033500;1.117930;1.117980;1.117850;1.117970;0
20240826 033600;1.117960;1.118090;1.117900;1.118000;0
20240826 033700;1.118000;1.118020;1.117950;1.117960;0
20240826 033800;1.117960;1.118050;1.117960;1.118040;0
20240826 033900;1.118050;1.118080;1.117960;1.117990;0
20240826 034000;1.117980;1.118070;1.117940;1.118070;0
20240826 034100;1.118080;1.118110;1.117980;1.118000;0
20240826 034200;1.118000;1.118010;1.117900;1.117900;0
20240826 034300;1.117900;1.117900;1.117620;1.117650;0
20240826 034400;1.117660;1.117690;1.117570;1.117690;0
20240826 034500;1.117690;1.117720;1.117610;1.117720;0
20240826 034600;1.117710;1.117860;1.117660;1.117660;0
20240826 034700;1.117650;1.117740;1.117610;1.117740;0
20240826 034800;1.117730;1.117790;1.117730;1.117780;0
20240826 034900;1.117760;1.117880;1.117750;1.117880;0
20240826 035000;1.117880;1.117900;1.117850;1.117870;0
20240826 035100;1.117880;1.117880;1.117820;1.117850;0
20240826 035200;1.117860;1.117860;1.117810;1.117810;0
20240826 035300;1.117820;1.117830;1.117750;1.117780;0
20240826 035400;1.117790;1.117850;1.117760;1.117780;0
20240826 035500;1.117790;1.117930;1.117760;1.117910;0
20240826 035600;1.117900;1.117950;1.117900;1.117910;0
20240826 035700;1.117910;1.117970;1.117890;1.117890;0
20240826 035800;1.117890;1.118000;1.117890;1.117980;0
20240826 035900;1.117980;1.118100;1.117980;1.118070;0
20240826 040000;1.118080;1.118190;1.117630;1.117870;0
20240826 040100;1.117860;1.118020;1.117840;1.117880;0
20240826 040200;1.117880;1.118210;1.117880;1.118180;0
20240826 040300;1.118170;1.118230;1.118050;1.118210;0
20240826 040400;1.118200;1.118220;1.118110;1.118220;0
20240826 040500;1.118220;1.118230;1.118090;1.118170;0
20240826 040600;1.118170;1.118240;1.118140;1.118170;0
20240826 040700;1.118160;1.118170;1.118030;1.118110;0
20240826 040800;1.118120;1.118230;1.118110;1.118170;0
20240826 040900;1.118180;1.118330;1.118170;1.118330;0
20240826 041000;1.118330;1.118330;1.118240;1.118270;0
20240826 041100;1.118270;1.118350;1.118240;1.118270;0
20240826 041200;1.118270;1.118280;1.118160;1.118270;0
20240826 041300;1.118260;1.118260;1.118140;1.118180;0
20240826 041400;1.118180;1.118200;1.118100;1.118140;0
20240826 041500;1.118150;1.118240;1.118100;1.118180;0
20240826 041600;1.118160;1.118190;1.118040;1.118060;0
20240826 041700;1.118070;1.118080;1.118000;1.118040;0
20240826 041800;1.118020;1.118050;1.117920;1.117950;0
20240826 041900;1.117940;1.118080;1.117900;1.118080;0
20240826 042000;1.118110;1.118220;1.118080;1.118200;0
20240826 042100;1.118210;1.118400;1.118210;1.118370;0
20240826 042200;1.118380;1.118430;1.118300;1.118420;0
20240826 042300;1.118430;1.118430;1.118360;1.118400;0
20240826 042400;1.118400;1.118480;1.118300;1.118300;0
20240826 042500;1.118310;1.118370;1.118260;1.118280;0
20240826 042600;1.118290;1.118300;1.118100;1.118180;0
20240826 042700;1.118170;1.118240;1.118150;1.118240;0
20240826 042800;1.118250;1.118350;1.118240;1.118350;0
20240826 042900;1.118340;1.118360;1.118240;1.118250;0
20240826 043000;1.118250;1.118280;1.118130;1.118160;0
20240826 043100;1.118160;1.118350;1.118090;1.118110;0
20240826 043200;1.118110;1.118150;1.118060;1.118100;0
20240826 043300;1.118090;1.118170;1.118090;1.118170;0
20240826 043400;1.118170;1.118200;1.118110;1.118130;0
20240826 043500;1.118140;1.118170;1.118050;1.118160;0
20240826 043600;1.118160;1.118190;1.118130;1.118160;0
20240826 043700;1.118160;1.118220;1.118150;1.118180;0
20240826 043800;1.118200;1.118240;1.118170;1.118180;0
20240826 043900;1.118190;1.118240;1.118170;1.118230;0
20240826 044000;1.118220;1.118220;1.117980;1.118070;0
20240826 044100;1.118060;1.118100;1.118050;1.118090;0
20240826 044200;1.118090;1.118090;1.117930;1.117950;0
20240826 044300;1.117960;1.118070;1.117960;1.117990;0
20240826 044400;1.118000;1.118040;1.117920;1.118040;0
20240826 044500;1.118030;1.118110;1.118010;1.118110;0
20240826 044600;1.118100;1.118160;1.118100;1.118160;0
20240826 044700;1.118140;1.118200;1.118120;1.118190;0
20240826 044800;1.118200;1.118230;1.118010;1.118100;0
20240826 044900;1.118090;1.118130;1.118070;1.118080;0
20240826 045000;1.118090;1.118140;1.117960;1.117970;0
20240826 045100;1.117990;1.118090;1.117960;1.118090;0
20240826 045200;1.118090;1.118170;1.118070;1.118170;0
20240826 045300;1.118160;1.118230;1.118150;1.118170;0
20240826 045400;1.118180;1.118220;1.118060;1.118070;0
20240826 045500;1.118070;1.118070;1.117960;1.118020;0
20240826 045600;1.118040;1.118040;1.117950;1.118000;0
20240826 045700;1.118010;1.118030;1.117950;1.117950;0
20240826 045800;1.117950;1.118060;1.117950;1.118030;0
20240826 045900;1.118040;1.118100;1.118010;1.118040;0
20240826 050000;1.118030;1.118090;1.118000;1.118050;0
20240826 050100;1.118040;1.118100;1.118010;1.118040;0
20240826 050200;1.118030;1.118050;1.118010;1.118020;0
20240826 050300;1.118010;1.118040;1.117950;1.118000;0
20240826 050400;1.118000;1.118050;1.117980;1.118040;0
20240826 050500;1.118050;1.118160;1.118000;1.118130;0
20240826 050600;1.118130;1.118140;1.118000;1.118000;0
20240826 050700;1.117980;1.118020;1.117900;1.117970;0
20240826 050800;1.117990;1.118010;1.117940;1.117960;0
20240826 050900;1.117960;1.118000;1.117910;1.118000;0
20240826 051000;1.118000;1.118060;1.117980;1.118060;0
20240826 051100;1.118060;1.118100;1.118020;1.118050;0
20240826 051200;1.118050;1.118050;1.117960;1.117960;0
20240826 051300;1.117970;1.117990;1.117910;1.117970;0
20240826 051400;1.117970;1.117970;1.117890;1.117940;0
20240826 051500;1.117930;1.117950;1.117850;1.117890;0
20240826 051600;1.117890;1.117890;1.117790;1.117790;0
20240826 051700;1.117800;1.118030;1.117800;1.118030;0
20240826 051800;1.118040;1.118040;1.117990;1.118000;0
20240826 051900;1.118010;1.118020;1.117960;1.117970;0
20240826 052000;1.117980;1.117990;1.117910;1.117910;0
20240826 052100;1.117930;1.118030;1.117930;1.118030;0
20240826 052200;1.118050;1.118140;1.118050;1.118090;0
20240826 052300;1.118110;1.118150;1.118090;1.118090;0
20240826 052400;1.118090;1.118130;1.118070;1.118100;0
20240826 052500;1.118100;1.118150;1.118000;1.118010;0
20240826 052600;1.118040;1.118100;1.117990;1.118090;0
20240826 052700;1.118100;1.118120;1.118070;1.118100;0
20240826 052800;1.118120;1.118190;1.118110;1.118140;0
20240826 052900;1.118140;1.118180;1.118130;1.118170;0
20240826 053000;1.118180;1.118270;1.118160;1.118220;0
20240826 053100;1.118230;1.118230;1.118150;1.118170;0
20240826 053200;1.118170;1.118170;1.118110;1.118150;0
20240826 053300;1.118150;1.118150;1.118070;1.118110;0
20240826 053400;1.118120;1.118180;1.118080;1.118080;0
20240826 053500;1.118080;1.118140;1.118070;1.118080;0
20240826 053600;1.118080;1.118150;1.118060;1.118150;0
20240826 053700;1.118140;1.118160;1.118080;1.118110;0
20240826 053800;1.118110;1.118160;1.118110;1.118150;0
20240826 053900;1.118170;1.118170;1.118120;1.118120;0
20240826 054000;1.118130;1.118170;1.118100;1.118110;0
20240826 054100;1.118120;1.118130;1.118100;1.118110;0
20240826 054200;1.118120;1.118200;1.118090;1.118160;0
20240826 054300;1.118160;1.118240;1.118160;1.118210;0
20240826 054400;1.118220;1.118270;1.118210;1.118260;0
20240826 054500;1.118240;1.118240;1.118110;1.118150;0
20240826 054600;1.118140;1.118140;1.118060;1.118080;0
20240826 054700;1.118090;1.118120;1.118000;1.118000;0
20240826 054800;1.118020;1.118020;1.117880;1.117960;0
20240826 054900;1.117990;1.118000;1.117900;1.117950;0
20240826 055000;1.117960;1.117980;1.117880;1.117900;0
20240826 055100;1.117900;1.117910;1.117850;1.117870;0
20240826 055200;1.117860;1.117870;1.117410;1.117410;0
20240826 055300;1.117400;1.117440;1.117290;1.117310;0
20240826 055400;1.117300;1.117300;1.117180;1.117200;0
20240826 055500;1.117200;1.117340;1.117150;1.117330;0
20240826 055600;1.117340;1.117450;1.117280;1.117290;0
20240826 055700;1.117280;1.117330;1.117270;1.117300;0
20240826 055800;1.117300;1.117450;1.117270;1.117440;0
20240826 055900;1.117450;1.117470;1.117390;1.117430;0
20240826 060000;1.117430;1.117450;1.117340;1.117370;0
20240826 060100;1.117380;1.117380;1.117200;1.117200;0
20240826 060200;1.117180;1.117210;1.117100;1.117150;0
20240826 060300;1.117170;1.117200;1.117090;1.117100;0
20240826 060400;1.117090;1.117100;1.117010;1.117010;0
20240826 060500;1.117000;1.117010;1.116930;1.117000;0
20240826 060600;1.117000;1.117100;1.116940;1.117060;0
20240826 060700;1.117070;1.117200;1.117010;1.117140;0
20240826 060800;1.117130;1.117210;1.117130;1.117150;0
20240826 060900;1.117140;1.117190;1.117100;1.117190;0
20240826 061000;1.117200;1.117220;1.117160;1.117210;0
20240826 061100;1.117200;1.117380;1.117200;1.117370;0
20240826 061200;1.117370;1.117460;1.117290;1.117450;0
20240826 061300;1.117450;1.117450;1.117370;1.117430;0
20240826 061400;1.117440;1.117480;1.117430;1.117480;0
20240826 061500;1.117490;1.117520;1.117470;1.117490;0
20240826 061600;1.117470;1.117470;1.117370;1.117380;0
20240826 061700;1.117380;1.117460;1.117380;1.117460;0
20240826 061800;1.117460;1.117480;1.117440;1.117440;0
20240826 061900;1.117450;1.117450;1.117360;1.117380;0
20240826 062000;1.117370;1.117380;1.117290;1.117300;0
20240826 062100;1.117280;1.117360;1.117240;1.117240;0
20240826 062200;1.117240;1.117270;1.117200;1.117260;0
20240826 062300;1.117270;1.117380;1.117220;1.117360;0
20240826 062400;1.117370;1.117410;1.117350;1.117380;0
20240826 062500;1.117370;1.117400;1.117300;1.117380;0
20240826 062600;1.117370;1.117430;1.117370;1.117420;0
20240826 062700;1.117420;1.117540;1.117410;1.117520;0
20240826 062800;1.117520;1.117590;1.117520;1.117580;0
20240826 062900;1.117570;1.117680;1.117550;1.117650;0
20240826 063000;1.117650;1.117660;1.117500;1.117520;0
20240826 063100;1.117530;1.117560;1.117480;1.117520;0
20240826 063200;1.117520;1.117520;1.117330;1.117420;0
20240826 063300;1.117450;1.117450;1.117300;1.117350;0
20240826 063400;1.117380;1.117380;1.117320;1.117360;0
20240826 063500;1.117350;1.117380;1.117340;1.117360;0
20240826 063600;1.117350;1.117350;1.117270;1.117280;0
20240826 063700;1.117270;1.117270;1.117200;1.117210;0
20240826 063800;1.117220;1.117220;1.117150;1.117170;0
20240826 063900;1.117170;1.117190;1.117090;1.117170;0
20240826 064000;1.117180;1.117210;1.117160;1.117210;0
20240826 064100;1.117230;1.117390;1.117230;1.117380;0
20240826 064200;1.117390;1.117390;1.117320;1.117320;0
20240826 064300;1.117310;1.117380;1.117310;1.117360;0
20240826 064400;1.117370;1.117380;1.117270;1.117270;0
20240826 064500;1.117270;1.117270;1.117140;1.117150;0
20240826 064600;1.117130;1.117140;1.117060;1.117090;0
